"Institution ID","Institution","Game Date","Uniform Number","Last Name","First Name","Rushing","","","","","Passing","","","","","","Total Off.","","Receiving","","","Pass Int","","","Fumble Ret","","","Punting","","Punt Ret","","","KO Ret","","","Total TD","Off xpts","","","","Def xpts","","","","FG","","Saf","Points"
"","","","","","","Rushes","Gain","Loss","Net","TD","Att","Cmp","Int","Yards","TD","Conv","Plays","Yards","No.","Yards","TD","No.","Yards","TD","No.","Yards","TD","No.","Yards","No.","Yards","TD","No.","Yards","TD","","Kicks Att","Kicks Made","R/P Att","R/P Made","Kicks Att","Kicks Made","Int/Fum Att","Int/Fum Made","Att","Made"
"721","Air Force","09/29/05","81","THOMPSON","VICTOR","","","","","","","","","","","","0","0","1","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/29/05","81","THOMPSON","VICTOR","","","","","","","","","","","","0","0","1","18","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"721","Air Force","11/05/05","81","THOMPSON","VICTOR","","","","","","","","","","","","0","0","2","21","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","11/19/05","81","THOMPSON","VICTOR","","","","","","","","","","","","0","0","1","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/15/05","28","WELLS","CHARLES","3","29","0","29","0","","","","","","","3","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/22/05","28","WELLS","CHARLES","3","8","0","8","0","","","","","","","3","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/29/05","28","WELLS","CHARLES","","","","","","","","","","","","0","0","","","","","","","","","","","","1","10","0","","","","","","","","","","","","","","","","0"
"721","Air Force","09/03/05","45","WILLIAMS","RYAN","7","27","0","27","0","","","","","","","7","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/10/05","45","WILLIAMS","RYAN","3","9","0","9","0","","","","","","","3","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/17/05","45","WILLIAMS","RYAN","2","5","0","5","0","","","","","","","2","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","09/22/05","45","WILLIAMS","RYAN","11","68","0","68","2","","","","","","","11","68","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"721","Air Force","09/29/05","45","WILLIAMS","RYAN","3","10","0","10","0","","","","","","","3","10","1","14","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"721","Air Force","10/08/05","45","WILLIAMS","RYAN","10","25","0","25","0","","","","","","","10","25","1","16","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/15/05","45","WILLIAMS","RYAN","13","73","0","73","0","","","","","","","13","73","1","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/22/05","45","WILLIAMS","RYAN","6","19","0","19","0","","","","","","","6","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","10/29/05","45","WILLIAMS","RYAN","5","9","0","9","0","","","","","","","5","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","11/05/05","45","WILLIAMS","RYAN","1","4","0","4","0","","","","","","","1","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"721","Air Force","11/19/05","45","WILLIAMS","RYAN","11","41","0","41","1","","","","","","","11","41","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"5","Akron","09/17/05","3A","ALLEN","ALEX","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","3","0","","","","","","","","","","","","","0"
"5","Akron","09/24/05","3A","ALLEN","ALEX","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","5","0","","","","","","","","","","","","","0"
"5","Akron","10/22/05","3A","ALLEN","ALEX","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","1","0","","","","","","","","","","","","","0"
"5","Akron","10/01/05","28","ANDERSON","BRANDON","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/10/05","12","ARTHUR","JABARI","1","0","15","-15","0","","","","","","","1","-15","3","50","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/24/05","12","ARTHUR","JABARI","","","","","","","","","","","","0","0","1","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/01/05","12","ARTHUR","JABARI","","","","","","","","","","","","0","0","1","18","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/08/05","12","ARTHUR","JABARI","","","","","","1","0","0","0","0","","1","0","2","27","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/15/05","12","ARTHUR","JABARI","","","","","","","","","","","","0","0","4","45","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"5","Akron","10/22/05","12","ARTHUR","JABARI","","","","","","","","","","","","0","0","4","36","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/29/05","12","ARTHUR","JABARI","","","","","","","","","","","","0","0","3","24","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/15/05","12","ARTHUR","JABARI","","","","","","","","","","","","0","0","2","71","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","12/01/05","12","ARTHUR","JABARI","","","","","","","","","","","","0","0","2","26","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","12/26/05","12","ARTHUR","JABARI","","","","","","","","","","","","0","0","8","180","2","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"5","Akron","11/15/05","31","BERCHIE","FRANK","2","19","0","19","0","","","","","","","2","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/24/05","31","BERCHIE","FRANK","2","1","2","-1","0","","","","","","","2","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/10/05","34","BIGGS","BRETT","11","49","2","47","0","1","1","0","79","1","","12","126","6","32","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/17/05","34","BIGGS","BRETT","25","93","10","83","0","","","","","","","25","83","7","79","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"5","Akron","09/24/05","34","BIGGS","BRETT","24","94","13","81","1","","","","","","","24","81","5","73","1","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"5","Akron","10/01/05","34","BIGGS","BRETT","14","77","8","69","0","","","","","","","14","69","9","19","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/08/05","34","BIGGS","BRETT","21","86","9","77","1","","","","","","","21","77","2","11","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"5","Akron","10/15/05","34","BIGGS","BRETT","20","154","1","153","2","","","","","","","20","153","3","1","0","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"5","Akron","10/22/05","34","BIGGS","BRETT","16","46","8","38","0","","","","","","","16","38","7","60","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/29/05","34","BIGGS","BRETT","38","169","10","159","2","","","","","","","38","159","2","17","0","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"5","Akron","11/05/05","34","BIGGS","BRETT","17","79","9","70","0","","","","","","","17","70","7","51","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/15/05","34","BIGGS","BRETT","28","193","5","188","2","","","","","","","28","188","6","29","0","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"5","Akron","11/24/05","34","BIGGS","BRETT","36","173","24","149","1","1","1","0","27","0","","37","176","3","31","1","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"5","Akron","12/01/05","34","BIGGS","BRETT","20","78","8","70","1","1","0","0","0","0","","21","70","4","53","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"5","Akron","12/26/05","34","BIGGS","BRETT","14","48","2","46","0","","","","","","","14","46","4","79","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"5","Akron","11/24/05","24","BROWN","CHRIS","","","","","","","","","","","","0","0","","","","1","32","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/29/05","20","CORNER","REGGIE","","","","","","","","","","","","0","0","","","","1","14","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/15/05","20","CORNER","REGGIE","","","","","","","","","","","","0","0","","","","1","18","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/15/05","13","FERGUSON","JOHN","1","4","2","2","0","9","3","0","48","0","","10","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/10/05","16","GETSY","LUKE","4","5","30","-25","0","44","25","0","283","2","","48","258","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/17/05","16","GETSY","LUKE","5","16","6","10","0","43","23","3","319","2","","48","329","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/24/05","16","GETSY","LUKE","","","","","","39","20","0","406","5","","39","406","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/01/05","16","GETSY","LUKE","4","14","11","3","0","57","30","3","270","2","","61","273","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/08/05","16","GETSY","LUKE","6","9","23","-14","0","32","12","0","145","0","","38","131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/15/05","16","GETSY","LUKE","5","6","19","-13","0","35","19","2","169","1","","40","156","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/22/05","16","GETSY","LUKE","5","18","11","7","0","45","21","1","188","0","","50","195","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/29/05","16","GETSY","LUKE","2","1","6","-5","0","29","15","0","205","1","","31","200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/05/05","16","GETSY","LUKE","4","7","13","-6","0","44","22","1","285","2","","48","279","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/15/05","16","GETSY","LUKE","5","11","2","9","0","32","22","1","270","1","","37","279","","","","","","","","","","1","24","","","","","","","","","","","","","","","","","","","0"
"5","Akron","11/24/05","16","GETSY","LUKE","3","15","0","15","0","16","5","0","47","2","","19","62","","","","","","","","","","2","88","","","","","","","","","","","","","","","","","","","0"
"5","Akron","12/01/05","16","GETSY","LUKE","8","23","16","7","1","50","30","1","413","1","","58","420","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"5","Akron","12/26/05","16","GETSY","LUKE","5","5","22","-17","0","59","34","0","455","4","","64","438","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/24/05","9","HENRY","DIONTE","","","","","","","","","","","","0","0","","","","1","29","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","10/08/05","9","HENRY","DIONTE","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"5","Akron","09/10/05","23","HIXON","DOMENIK","","","","","","","","","","","","0","0","6","79","0","","","","","","","","","2","-2","0","5","144","0","","","","","","","","","","","","","0"
"5","Akron","09/17/05","23","HIXON","DOMENIK","","","","","","","","","","","","0","0","9","169","1","","","","","","","","","4","16","0","1","23","0","1","","","","","","","","","","","","6"
"5","Akron","09/24/05","23","HIXON","DOMENIK","","","","","","","","","","","","0","0","6","104","1","","","","","","","","","5","76","0","2","51","0","1","","","","","","","","","","","","6"
"5","Akron","10/01/05","23","HIXON","DOMENIK","","","","","","","","","","","","0","0","10","138","2","","","","","","","","","3","6","0","5","129","0","2","","","","","","","","","","","","12"
"5","Akron","10/08/05","23","HIXON","DOMENIK","","","","","","","","","","","","0","0","5","93","0","","","","","","","","","3","59","0","1","15","0","","","","","","","","","","","","","0"
"5","Akron","10/15/05","23","HIXON","DOMENIK","0","4","0","4","0","","","","","","","0","4","7","88","0","","","","","","","","","","","","2","29","0","","","","","","","","","","","","","0"
"5","Akron","10/22/05","23","HIXON","DOMENIK","","","","","","","","","","","","0","0","6","63","0","","","","","","","","","1","0","0","1","13","0","","","","","","","","","","","","","0"
"5","Akron","10/29/05","23","HIXON","DOMENIK","","","","","","","","","","","","0","0","3","88","0","","","","","","","","","2","-11","0","1","33","0","","","","","","","","","","","","","0"
"5","Akron","11/05/05","23","HIXON","DOMENIK","","","","","","","","","","","","0","0","4","91","0","","","","","","","","","1","0","0","6","132","0","","","","","","","","","","","","","0"
"5","Akron","11/15/05","23","HIXON","DOMENIK","","","","","","","","","","","","0","0","3","77","1","","","","","","","","","4","56","0","1","22","0","1","","","","","","","","","","","","6"
"5","Akron","11/24/05","23","HIXON","DOMENIK","","","","","","","","","","","","0","0","1","13","1","","","","","","","","","1","0","0","","","","1","","","","","","","","","","","","6"
"5","Akron","12/01/05","23","HIXON","DOMENIK","1","20","0","20","0","","","","","","","1","20","8","144","1","","","","","","","","","","","","3","75","0","1","","","","","","","","","","","","6"
